DJIA,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
-0.007249332,0.043227323,-0.009683711,-0.016368001,-0.003884898,-0.021874819,0.005032981,-0.004407067,-0.011131959,0.006908804,-0.017742539,-0.019311547,-0.020120138,-0.00793724,-0.012522402,-0.017031019,-0.002669925,-0.011797407,-0.015808364,0.002346614,-0.014511478,-0.014275621,-0.021356984,-0.014416267,-0.003874303,-0.00890157,-0.022161071,-0.027428874,-0.012316747,-0.001951088
0.000216066,0.001810573,-0.005031689,0.019851535,-0.000556346,0.013137187,0.004135179,-0.008670228,-0.002738191,-0.014738865,-0.003234461,-0.000573646,-0.003812911,-0.006320903,-0.004050007,-0.003741099,0.00604848,0.004005878,0.005970687,-0.020124854,-0.003733121,0.005902804,-0.007901992,0.002951156,-0.006773982,0.006310127,0.001882976,-0.022562025,-0.001274717,-0.003391289
0.013793164,0.038483348,0.01237933,0.011246209,0.017853266,0.01916707,-0.003816522,0.023911828,0.006533584,0.009994151,0.01343119,0.01527335,0.009384435,0.011035442,0.011157555,0.030453704,0.018631438,0.003816876,0.01152054,0.01777824,0.002298966,0.014883129,0.018676158,0.007446081,0.015261099,0.007676329,0.007289419,0.025072667,0.014963293,0.00469247
0.003900082,0.007208961,0.00233607,0.017781941,0.02329715,0.009447426,-0.004711082,0.013063118,0.009573421,-0.007976374,-0.00480613,0.010366753,-0.004843004,0.008631859,-0.005207342,-0.000181951,0.004504266,-0.006427461,0.01107747,0.018044715,0.002579785,-0.006232289,-0.005566386,-0.009027536,0.011480893,0.008546194,-0.009591301,-0.023948491,-0.023816157,0.010863791
0.000118669,0.004795057,0.011698217,-0.0060695,0.000733707,-0.000437364,0.012961714,-0.006755786,-0.000843574,0.008030384,-0.001537058,0.005609445,-0.007961041,0.014703448,-0.00786177,-0.001394958,0.007363236,-0.010864073,-0.004270135,-0.012772444,0.001430463,-0.007530444,-0.002561617,-0.007513798,0.007417219,0.004938942,-0.014987113,0.000962585,0.003153953,0.004492378
0.007456798,0.007016454,0.007590824,0.017954065,0.017717082,0.007193565,0.016844186,-0.018041726,0.019761321,0.007108395,0.008308699,0.013151956,0.007313479,0.021569691,-0.000717774,-0.003221781,0.008293039,0.0207487,0.011725085,-0.007477543,0.005416837,0.012934068,0.008436261,-0.012228156,0.010780029,0.007210312,-0.013704728,0.009257847,-0.031756173,0.023289218
0.007994441,0.014202681,0.008718223,0.003727193,0.008872206,0.005631401,0.000776591,0.016960521,0.007049109,0.004283459,0.011364846,0.011708791,0.014787676,0.007729343,0.009528457,0.005041083,0.007883692,0.001896572,0.009956554,-0.000441428,0.00601141,0.010720316,0.008671464,0.019442543,0.008009472,0.001222123,0.017525671,0.013728059,0.001815625,0.022147472
0.003697375,-0.003810491,0.000394524,-0.004690283,0.005763651,-0.008023397,0.007886698,0.003828176,-0.002138307,0.0166905,-0.000693539,-0.005654312,0.0149653,-0.003769397,-0.000948914,0.001936509,0.000633785,0.02768739,-0.00214723,0.007480713,0.013042434,0.003002955,0.002822955,0.019365415,0.003057271,0.006240044,0.029640967,0.004378411,0.008309878,0.004686018
0.002744399,-0.002335869,-0.001282758,0.006200466,0.002708591,-0.005020427,0.004226952,0.003618471,0.004067183,0.004037941,0.001109481,0.004198196,-0.009317065,0.000351214,-0.002375702,-0.00405933,0.002920208,-0.000167425,0.003372135,0.005973475,0.010089673,-0.00122759,-0.009569525,0.019203313,0.004008728,-0.004637947,-0.002677409,0.015636139,0.01204021,0.006744152
-0.007781384,-0.009129988,-0.00544472,-0.007193772,-0.01747551,-0.004825517,-0.004997315,0.004674592,-0.009681475,-0.016356675,-0.003888244,-0.018011769,-0.007404832,-0.007667749,-0.007641088,-0.010128698,-0.01641517,-0.008075641,-0.007269009,0.009541911,-0.00475188,-0.00451337,-0.001077365,-0.01409641,-0.003446437,-0.000838865,-0.014541106,-0.007555254,0.001539415,-0.000489037
0.002527302,0.009289342,-0.001490054,-0.003367139,0.007898472,-0.007061034,-0.001388467,0.020389357,-0.002486948,-0.008547901,0.006172608,0.013264718,0.001756597,0.002738924,-0.004082979,-0.001166001,-0.010928301,0.009247625,0.002576565,0.026130409,-0.000280246,0.007919212,0.002230576,0.009226607,0.001844922,-0.00160308,0.001463791,0.017338194,0.018869639,0.002808215
-0.002220938,-0.006343644,0.00624358,0.009253999,-0.000715457,-0.038370688,0.00791021,-0.006686447,-0.007749028,-0.00564962,-0.00089941,0.003106431,-0.012038531,-0.003358239,0.017889407,-0.009624373,0.007564922,-0.01144592,-0.010034691,-0.005622552,0.000840384,0.005830921,0.004369921,0.005116793,0.004262413,-0.005755797,-0.000209242,0.009898915,-0.019224647,-0.001708487
4.49E-05,-0.003643266,-0.00227492,0.020392727,0.013057785,-0.005769009,-0.012436114,-0.003937211,-0.008821854,0.011214017,-0.002910726,-0.024190997,0.003143828,-0.016333143,-0.002840725,-0.002047839,-0.007012041,0.001184346,0.001869699,0.00534224,-0.001962124,-0.006919454,-0.006677553,0.00689095,0.004643629,0,-0.002301311,-0.025321626,-0.010111328,-0.007108661
0.011993264,0.007060029,0.010343378,0.03549297,0.020405483,0.012419581,0.011740558,0.001249995,0.002949363,0.012566113,0.009738779,0.015210733,-0.004194033,0.009136613,0.005437875,0.003101195,0.01397502,-0.009684837,0.012786383,0.00084093,0.004479462,0.008270599,0.009885396,0.01323762,0.022588322,0.005602526,0.014349822,0.002483657,0.010348137,0.011982079
-0.007177048,-0.002508202,0.006447343,-0.024759982,-0.017263636,-0.00228817,-0.00885087,9.61E-05,0.001261067,-0.015505068,-0.002753279,0.002390392,-0.006568664,0.007638934,-0.003779865,-0.012650895,-0.013924754,-0.00205099,-0.001025077,-0.00098118,-0.002237118,-0.000405085,0.002132939,-0.011032764,-0.001406838,0.000382776,0.007815751,-0.00419475,-0.013581341,-0.007808785
0.002107768,0.006391437,-0.007525851,0.011732981,0.009811018,0.000686934,0.003658515,-0.011403185,-0.000798437,-0.001070761,-0.00289888,0.013861332,0.004383812,-0.004611972,0.003544107,0.013517581,-0.00150884,0.012242956,0.011827141,0.000420562,0.006974402,0.002024056,-0.00396464,-0.00375945,-0.002270491,0.008911316,-0.004517516,-0.004994571,-0.004327484,0.006227525
-0.003020241,-0.001115709,0.000784476,-0.000584782,-0.000253607,-0.002521493,-0.016372593,-0.007609854,-0.007216529,0.002568144,-0.004155958,-0.008366723,-0.009768057,-0.011264043,-0.001888642,0.004752877,0.003717691,-0.000676254,-0.003553799,0.011705872,-0.002226742,-0.005542302,-0.001911712,-0.00628341,-0.00141191,7.58E-05,0.001028549,-0.007854267,-0.001929462,-0.023150875
-0.002367401,0.002282817,-0.008960653,0.003031628,-0.011800581,-0.007140462,-0.035534195,0.000880919,-0.004627423,-0.001604169,-0.002989206,0.012523942,0.0009885,-0.005137698,0.001888642,0.00503691,-0.00190721,-0.000676729,0.000508452,0.000969359,-0.005868263,0.00729325,0.002904406,0.009104322,-0.002908411,-0.004636012,-0.002470244,0.001890648,-0.004718264,-0.019625809
-0.015948391,-0.003612329,-0.034003885,-0.021360209,-0.014411904,-0.006726254,-0.006568845,-0.024866222,-0.034545927,-0.009950591,-0.016991185,-0.002166868,-0.017188228,-0.043684034,0.006582014,-0.015996525,-0.016668284,-0.011745744,-0.003564815,-0.018579792,0.000560533,-0.003504853,-0.021756674,-0.011414109,-0.015229932,-0.012185352,-0.006616971,-0.013150758,-0.000727978,-0.003691227
0.012495977,-0.002131073,0.01291256,0.016069771,0.011906429,-0.002796401,0.030584475,0.002904821,0.012868237,0.016817069,0.009864762,0.006486645,0.013063423,0.022588166,0.010488307,0.007443441,0.014908063,0.022351019,0.009545183,0.018303011,0.009756059,0.011279805,0.015171598,0.011373346,0.00867466,0.007298403,0.008264323,0.013308245,0.020658889,0.038524048
-0.010265815,-0.003365842,-0.006994751,-0.016978011,-0.023100223,-0.003272739,-0.006894893,-0.0051141,-0.014416519,-0.002890437,-0.009227696,-0.008658143,-0.011222561,-0.012444354,-0.003018647,-0.011248324,-0.007324986,-0.003186584,-0.001112204,-0.005970999,-0.003334279,-0.023234858,-0.012756639,-0.014102397,-0.010995422,0.000612323,-0.019321277,-0.018264799,-0.01896129,-0.003195377
0.008944663,0.017873238,-0.000508906,0.012865546,0.010542536,0.021999358,-0.003626936,-0.001106509,0.010875771,0.004279272,0.004518757,0.033490896,0.013617023,0.0129058,0.002786923,0.001005698,0.01189483,0.017154265,0.019536763,0.016071137,0.008866883,0.003819389,0.00597321,0.007589827,0.007900251,0.00099396,0.002932706,0.007505141,0.005437116,0.007236392
0.007218736,0.008323299,0.012139705,0.011178697,-0.006666283,-0.001833946,-0.012921131,0.008817689,0.006721302,0.021177923,0.007649419,-0.004389481,0.005674068,0.000461087,0.008544054,0.006637935,0.007338102,0.023822352,0.008693133,0.014598731,0.005502045,0.00988957,0.003320397,0.005246137,0.003807989,0.016823644,0.000209102,0.006975246,0.028860128,-0.010565368
-0.000552629,0.007685491,-0.001408698,-0.001748057,0.003338799,0.002062908,0.003836889,-0.002997269,-0.006765266,0.003026401,0.004603389,-0.005292971,-0.003861495,-0.00564063,-0.008776126,-0.004629176,0.000696108,-0.010209964,0.005101585,0.002975514,-0.000274402,-0.002834804,-0.004248877,-0.000817973,-0.002695925,0.003675516,0.003131945,-0.006498173,-0.009409529,-0.003588014
0.013871507,0.003459915,0.016577236,0.03132853,0.02261674,0.013419999,0.005282185,0.019520047,0.016892512,0.00855956,0.007004134,0.008806063,0.010725875,0.023099208,0.008086065,0.018020822,0.013133869,0.008757767,0.002931377,0.00940857,-0.001647966,0.005124143,-0.003101487,0.017117357,0.006883896,0.020160744,0.00913052,0.004125651,-0.000709474,0.016959909
0.003771534,-0.002684153,0.005038378,-0.008188132,-0.001406817,-0.013877903,0.028603012,0.005479984,0.005239742,0.013239305,0.004481773,-0.020370919,0.004388143,0.003979017,-0.000460273,0.042795505,0.005917987,0.00096836,-0.015833537,0.000134037,0.003019194,0.018786848,0.013733363,0.001326368,0.005974803,-0.018066596,0.012318007,0.007100697,0.004601625,0.009943374
0.002971608,-0.009139214,-0.004741328,0.002628431,-0.006225792,-0.0039024,-0.00410417,0.014628585,-0.00025703,0.010950562,0.005351547,-0.014964657,0.005901686,0.002793972,0.011671963,-0.00336902,0.007384727,0.009472706,0.007406964,0.00187074,0.004920465,0.018569675,0.011873489,0.006804616,0.000235168,0.006702057,0.003462651,-0.003149626,-0.006969512,0.00864968
0.000228333,-0.002454804,0.00197832,0.003889735,0.006289874,0.004818215,0.008818923,0.003552042,0.002994694,0.006583495,0.003006419,-0.009674382,-0.011349003,-0.002523183,0.004087111,-0.014430735,-0.007140974,-0.004002947,-0.005723215,-0.004147401,-0.010141044,0.004524651,-0.006263837,0.012290565,0.004378711,-0.006179027,0.00243698,0.010356222,-0.00071149,-0.005998959
-6.24E-05,0.005475754,-0.004655035,-0.000863023,0.00758452,0.00570588,-0.00376994,-0.00019165,-0.006256386,0.008330296,0.00197614,0.005487574,-0.000978906,-0.005791386,0.006324893,0.001440411,-0.000975525,0.001763213,0.002569696,-0.00403009,0,-0.00374761,-0.007074759,-0.000788526,-0.00249985,0.007069094,-0.009988775,-0.005635488,-0.002375296,-0.00821643
-0.004731865,-0.008251107,-0.007073671,-0.018435604,-0.017809495,0.001591769,-7.88E-05,0.018800325,0.0051451,-0.004979955,-0.003546537,0.003823426,0.000734173,-0.001998543,-0.005192463,-0.000899802,-0.000146433,0.002399468,-0.004550872,-0.002425958,-0.00220627,-0.010018769,0.001079697,-0.00280375,-0.007143014,-0.003416705,-0.029312931,0.00329126,-0.000118974,-0.01110244
-0.001027807,0.000524287,-0.002602744,-0.003937772,-0.010199793,0.01533288,-0.004416748,0.022692362,-0.000770095,-0.003200148,-0.007889067,0.009225011,-0.0017955,-0.017798691,-0.004807104,0.002817351,-0.006168445,-0.008894811,0.005636056,0.007929651,-0.001657866,-0.006296902,-0.006651674,0.009681374,0,0.004454346,0.008821603,0.014909412,-0.003573934,0.004651137
-0.003375264,-0.01032559,-0.012507807,-0.012606184,-0.020584,-0.009894375,-0.019717244,0.000919132,-0.007431733,0.004347791,0.00130766,-0.007772332,0.001632377,-0.001204109,0.012314828,-0.003538137,0.006558965,0.007605881,-0.012801019,0.01514571,0.005515614,0.018126672,0.003949879,0.006073415,-0.000236352,0.000740584,0.005006205,0.014234495,-0.001074764,-0.015134036
-0.004113983,-0.000529898,-0.000507603,-0.008812745,-0.00897214,-0.000904315,0.01543972,-0.01658143,-0.002287953,0.000747673,-0.006278643,-0.03489693,-0.010576883,0.002591689,-0.013003451,-0.001082009,-0.003910695,-0.0169082,0.007264139,-0.003037183,-0.005515614,-0.020102566,-0.013854446,-0.00434561,0.004559599,0.008108911,-0.012562966,-0.025395679,-0.008398415,0.00198152
-0.011562744,-0.01629167,-0.013598777,-0.039150664,-0.03685611,-0.008860736,-0.003419405,-0.009007353,-0.013356366,-0.007401848,-0.00402246,-0.005463988,0.010250617,-0.005840716,0.001147385,-0.007909334,-0.023690259,0.000655628,0,-0.018015995,0.001657866,0.006440225,0.004457569,-0.00728502,-0.019324133,-0.008034912,0.021676711,0.007145095,0.007322667,-0.001485742
-0.001718471,0.004352668,-0.007439506,0.004591811,-0.00118688,-0.00182722,-0.00199332,0.009847636,-0.002192353,-0.000652759,-0.008864678,0.009963397,-0.004333301,-9.30E-05,-0.007828821,-0.014716537,-0.00659173,0.00408794,0.00996405,0.00617509,0.00660432,-0.006308364,-0.02504591,-0.000830425,0.00247577,0.002882276,-0.00848963,0.051138412,0,-0.003102828
-0.007984715,-0.005592073,0.0021756,-0.014786685,-0.025473899,-0.013348936,-0.021785684,-0.01182891,-0.003693934,0.006159291,-0.009722713,-0.024042836,-0.004846259,-0.000278927,-0.003937247,-0.012566335,-0.013008292,-0.001633198,-0.007191778,-0.010493607,-0.00439805,0.007748523,-0.012397436,-0.003645686,-0.015110259,-0.007184449,0.011166332,-0.003092933,0.00715036,-0.009491601
0.00486074,-0.002916014,0.006190144,0.003695119,0.002934278,0.000926402,0.020267953,0.004240638,-0.004238378,-0.014583287,0.000212514,0.005922362,0.011379918,-0.016505996,0.003706126,0.024733698,0.004999722,0.004729007,-0.007243874,-0.006921563,0.005768439,0.012868171,0.007746361,0.009797382,0.011194002,0.005929017,0.022970811,-0.002658769,0.00721784,0.020985234
-0.01343723,-0.014982895,0.013383197,-0.023012087,-0.024303396,-0.021289861,-0.020104721,-0.017932959,-0.020020444,-0.005231195,-0.017781696,-0.034690118,-0.002037112,-0.009119611,0.00760118,-0.029228983,-0.003568665,-0.00636474,-0.020322591,-0.014816999,-0.003567055,0.004638322,-0.005561667,-0.014493015,-0.002084264,-0.033053394,-0.003220668,-0.005487592,0.019266276,-0.020358135
0.001248914,0.012329727,-0.003354581,0.000301904,-0.007643748,0.006129131,0.012562502,-0.001820709,0.000180666,-0.000101853,0.002087066,-0.020721994,-0.001959693,0.000667894,-0.00575317,0.006859699,0.003975699,-0.005911378,0.006988379,0.002898108,0,0.002696082,-0.008930746,-0.003756317,0.008231692,0.012297069,-0.006066692,-0.010014361,-0.005682902,0.011223509
-0.006839578,-0.001465084,-0.01280959,-0.004477184,-0.006885146,-0.005183581,0.014710689,-0.002881535,-0.006338398,-0.006847584,-0.011570727,-0.018490896,-0.006066674,-0.01556972,-0.006018548,-0.021927999,-0.008480254,-0.013930665,-0.015665004,-0.016816217,-0.004683799,-0.00398229,-0.010493704,-0.006426515,-0.010240002,-0.011609907,0.000202936,-0.004667578,0.010528245,0.013181587
0.004074225,0.007249956,0.000103203,0.014538034,0.010493936,0.014307387,-0.002701992,0.00776132,0.01460805,0.00097377,0.018449465,0.009999097,0.003201903,0.016237088,0.00924443,-0.007012007,0.005372397,0.00698959,0.011112802,0.004893194,0.004133893,0.004623254,0.009106338,-0.013264085,0.001927973,0.01304243,0.030949892,-0.104254294,-0.011924964,0.00317692
0.002283452,-0.002104703,0.010565909,0.002566456,-0.002649914,0.002093818,0.006109004,0.000381665,-0.01283822,-0.000563613,-0.002430478,0.009296979,-0.005424609,-0.006981424,0.008931654,0.002364105,0.003819743,0.006611692,-0.000202691,0.105527989,-0.002202831,0.000128019,-0.000898626,0.001794985,0.003444973,-0.002187352,-0.010872973,0.005345757,-0.002448716,0.009229003
0.001472646,0.011120482,0.010152228,0.001697571,0.004559378,-0.005125634,-0.017393296,0.004949057,0.012121878,-0.005551064,0.001144614,0.009808833,0.001976058,0.008409809,-0.00251123,0.001148094,-0.006118643,-0.003961867,0.014097469,-0.01683283,0.00137736,0.000896297,0.000408587,0.008684886,0,0.000377604,0.002183859,0.018324885,-0.019452535,-0.011794136
-0.005460159,-0.017569757,-0.01178625,-0.009416981,-0.018214616,-0.003275679,0.003855977,-0.012322775,-0.0129837,-0.00206375,-0.002075771,-0.014648573,0.009251385,-0.014088041,0.005470863,-0.002489275,0.001584208,0.004126538,-0.009645324,-0.026775114,0.00055039,-0.002947916,0.003099885,-0.00202251,-0.000880069,-0.007956035,0.005538213,-0.006071066,0.005224482,0.005853471
0.007497009,0.008014706,0.010611231,0.000750665,0.014686358,0.005182593,-0.006031295,0.01241773,0.001632302,0.004071812,0.013238707,0.025545001,0.01848994,0.006480594,0.015115751,0.005353957,0.007681144,0.015202555,0.007142452,0.003533367,0.014203963,0.016676505,-0.00138561,0.014151534,0.000240059,0.013900604,0.011374895,0.026313028,0.001538223,0.000850823
0.004086613,0.013766694,-0.000101444,0.004372632,-0.002949204,0.003518034,0.001289779,0.002675918,0.004745272,0.000359944,0.007396773,0.012142847,0.00598201,0.003272699,-0.000447707,0.013260106,0.000607927,0.009044043,0.013936167,-0.000914572,0.006488381,0.001261635,0.004719697,0.00103742,0.003595067,0.00598401,0.003892482,0.014640644,-0.000709528,0.0002433
0.013004019,0.013789769,0.014010186,0.021521334,0.040239611,-0.000936873,0.014792602,0.011764768,0.027570809,0.008193418,0.013316421,0.009493527,0.002382923,0.030474599,-0.005390987,0.003256604,0.015427848,-0.00289811,0.006797599,0.010405617,0.001346259,-0.018451977,0.01786183,0.011537952,0.010155704,0.010607975,-0.002951795,0.006770066,0.016663069,0.006899252
0.005757807,-0.001207417,0,0.015208697,0.001984216,0.004442938,0.012619343,9.43E-05,-0.005012664,0.007772631,0.002213671,0.005767931,0.010495914,-0.006171084,0.012756163,0.004242481,0.004726361,0.00450448,0.00264741,0.003745604,0.007239744,0.024861713,0.003741063,0.007344719,0.002994977,0.008596384,0.011755589,-0.008351045,0.014786006,0.009126122
-0.008835626,-0.013061281,0.003895929,-0.019076844,-0.032303632,-0.006789053,-0.032418905,0.018779497,-0.005259691,-0.003345497,0.001588069,-0.018576338,-0.008989829,-0.002159499,-0.004010775,-0.012529868,-0.01904057,-0.006441157,-0.001371793,-0.002710964,-0.005895066,-0.008302933,-0.006535941,-0.003724572,-0.017306138,0.010624617,0,0.007252043,-0.007827752,-0.012872643
0.009045497,0.016627032,0.00843885,0.015816675,0.019263228,0.023448443,0.005973088,0.001941869,0.006889449,0.00506462,0.010364232,0.022212435,0.011968733,0.004314344,-0.002682705,0.003147244,0.008261912,0.012203047,0.021439524,0.000129317,0.008296865,-0.003416539,0.007726933,0.005718377,0.019585967,0.012587658,-0.001949721,0.003450023,-0.000115728,0.001210096
0.003785002,0.001569169,-0.006446872,0.013662313,0.00949439,-0.042180666,-0.001772038,0.016036971,-0.003571379,0.003731369,-0.00376269,-0.002486341,-0.014427318,-0.004596404,0.001565821,-0.003840937,0.00928855,0.003663912,0.011830984,0.000129406,0.000266391,0.005309735,0.004828815,0.010296302,0.016818918,-0.003436945,0.003312251,0.019992699,0.013546361,0.00746993
0.001794962,-0.002197476,0.001888761,0.015023772,-0.019152093,0.017086471,-0.008582345,0.001816425,0.021973317,0.000955875,-0.003020222,-0.004029563,-0.009895506,0.038909716,-0.000223569,0.001701798,-0.000348152,-0.004781681,-0.004944409,0.004769918,-0.004004845,0.002769946,0.012244085,-0.006670661,-0.004100806,-0.006909305,0.003495185,-0.000153356,-0.000684467,-0.009891484
0.002213096,0.00282449,0.004558111,0.002188096,0.00628099,-0.003771887,-0.008738662,0.000907148,-0.00181644,0.01110057,-0.013635925,-0.005011569,0.034834046,-0.000723786,0.011558344,0.006090454,0.004762263,-0.000959143,0.0098645,-0.003607569,0.007197088,0.006267303,0.004669679,-0.026378134,0.013323976,0.008486114,-0.003106285,0.007187061,0.006256036,-0.002184573
0.003155795,-0.005499559,0.01793027,0.009343166,0.01549625,-0.003075166,-0.003121991,0.00352956,0.000951842,-0.000646695,0.007152721,-0.000579974,-0.010198208,0.009278099,-0.002877103,-0.011458154,0.000643086,0.00653542,-0.007864834,-0.011424424,0.000265669,-0.003880988,0.009351182,0.020288981,0.00746935,0.008982776,-0.005654597,0.008043319,-0.001361425,-0.001093888
-0.00536328,0.007743231,-0.027666077,-0.013695869,-0.006006735,0.004491273,0.001151298,0.012925438,-0.006986735,0.008226115,0.032137903,0.005014609,-0.014661013,-0.014813692,-0.000221686,-0.003297915,-0.002971646,-0.006855267,-0.006872762,0.004689405,-0.007997949,-0.003459117,-0.037781732,-0.009796488,-0.010150716,-0.005479889,-0.007655344,-0.018766303,-0.003982191,-0.002557522
-0.00025461,-0.002295692,-0.000199729,-0.001210922,-0.018824792,-0.009240708,0.004919309,-0.005813687,0.008930898,-0.000888774,-0.019554744,-0.001347555,-0.00071487,0.012569601,0.003761456,0.003551112,0.001734507,0.000159903,0.017753217,0.000130099,-0.000803253,-0.000635264,0.000159776,-0.000909714,-0.000767346,0.006118442,-0.00256493,0.00076974,0.003868486,-0.007465647
-0.000552072,0.000887366,0.010627351,-0.004603462,-0.003954504,0.001189382,-0.007717657,-0.003504641,0.008894648,-0.001087358,-0.004451507,0.007675972,0.006178729,0.018430887,-0.007314684,0.004925479,-0.015519715,0.002715522,0.015870535,-0.004819504,-0.003219966,-0.002163002,-0.007697235,0.00015834,-0.00685605,-0.006832427,0.00256493,0.005524848,-0.004894981,0
0.007861055,0.007228299,0.004829214,0.014054271,0.012324621,0.007815435,0.02055708,-0.003516838,0.009028182,-0.001187319,0.004656275,-0.002488224,0.021329758,0.00703288,0.006872831,-0.005115268,0.00921111,0.011577276,-0.002875367,-0.013936559,0.013082688,0.006095349,0.004096525,0.004027565,0.036952688,0,0.014864238,0.002598427,0.003758794,0.019585717
0.006797248,0.009385881,0.009004735,-0.006580894,0.018028842,0.018001606,0.008442273,0.00432671,0.003428173,-0.004913311,0.001638213,0.004779635,-0.005736855,0.008982893,0.0181725,0.005996905,0.018269414,0.016730937,0.029019323,0.021351444,0.007662924,0.006058315,0.012189962,0.004325419,0.003792049,0.018467268,-0.011716565,0.018002219,-0.000682267,0.006962835
0.004435347,-0.00313605,-0.001267574,0.009507331,0.014838197,0.008536219,-0.007635126,0.020740413,0.001772769,-0.007992137,0.000613832,-0.005163087,0.012823681,-0.002869209,0.003249224,-0.017459058,0.017364884,-0.007470778,-0.010977566,0.012748719,0.004464831,0.007771369,0.025102005,0.008361765,0.008056454,-0.00098193,0.005289569,0.012515044,0.003747187,0.007745817
-0.002982056,-0.016771249,0.013084707,0.003694689,-0.000140429,-0.022300401,0.016165541,-0.007871576,0.002232885,-0.01139864,-0.010690304,-0.089803788,0.009701111,0.010221833,-0.000649087,0.008545244,-0.002600173,-0.008157011,-0.017856027,-0.016254195,0.006530014,0.006099537,0.009530518,-0.004093971,-0.009690366,-0.01264097,0.016087089,0.016155395,-0.00113409,-0.027926707
-0.005683091,-0.005618494,-0.029313151,-0.026950815,-0.019907789,-0.009440954,0.014657478,8.88E-05,0.005497287,0.000709873,0.002339893,0.000209715,0.00470183,0.006014788,0.000432772,0.007339153,-0.011150544,0.020577495,-0.021685881,-0.012168826,0.004675273,-0.00472708,0.002826192,-0.008277941,-0.010686572,-0.030522904,0.009186748,0.007547243,0.008474131,-0.002199592
0.004272682,0.001998818,-0.013275775,0.014815921,0.028568568,0.002841778,-0.012278856,0.008223206,-0.006381465,0.001215969,-0.003856491,0.008560304,0.002644629,-0.015366333,0.008615228,-0.006958297,0.03449955,0.016223231,0.006715577,0.012428919,0.034134912,0.008443074,-0.007349554,-0.002445509,0.019640559,0.001903274,-0.016326174,-0.022518815,0.003930216,-0.002817742
-0.003206731,0.057240272,-0.000703564,-0.009984972,-0.037264613,-0.010219922,-0.006993543,-0.005208989,-0.005871619,-0.006195775,-0.009915945,0.014653167,0.000904973,0.00615758,-0.005160302,-0.003942937,-0.02513434,-0.005785544,0.001883601,0.008158009,0.008478762,-0.002847735,-0.009108589,0.00059215,-0.006207613,0.010982312,0.001741326,-0.017604616,-0.011156947,-0.013835867
-0.000302415,0.028811676,0.00281167,-0.008626667,-0.003832945,0.01587885,-0.013084642,-0.001949428,-0.008722753,-0.003265786,-0.003770187,0.013633341,-0.010534669,0.004227596,-0.004537093,-0.009669564,-0.007368259,-0.004131378,0.012064648,0.014213765,-0.007036925,0.01660041,-0.004897145,0.01063895,-0.005798811,0.004834506,0.004821078,0.008094858,0.005875789,-0.005988986
0.005372067,0.002888861,0.010572404,-0.003695334,0.00361632,0.007029159,0.002340517,0.011814679,0.000427181,-0.000102233,0.032618355,0.003026918,0.00531921,0.008060439,0.009482821,0.005134635,0.008526697,0.010827405,0.004359775,0.001143604,0.0221981,0.004016445,0.01061899,0.004442018,-0.001716294,0.00645776,0.005563636,0.003576612,0.009419089,0.003622728
0.001554,0.005179127,0.001288985,-0.005381346,0.006978771,0.010913815,0.002013294,0.016085231,0.00782944,0.000255559,-0.011371202,-0.000608288,0.000530392,0.000256286,0.000643358,0.003259517,-0.002850343,0.004388983,0.000832621,0.009731636,0.012257956,0.002304892,0.002310287,-0.001789989,0.000373457,-0.000787133,0.004009448,0.002971027,0.000780991,-0.000249451
0.004957091,-0.009419078,0.010350609,0.012017434,0.020578297,0.006445718,0.007054645,0.005333304,0.008021111,0.006925811,0.006688574,0.008080819,-0.004250794,0.003664636,-0.003220779,-0.004348593,0.009006346,0.005421619,0.006912189,0.012746911,-0.004885145,0.001453244,-0.000461509,0.003460271,0.004097944,0.004071718,-0.000381118,-0.005503083,0.001114624,0.013502865
-0.001763633,0.000675887,0.007912086,-0.008532013,-0.01893062,0.005948404,-0.010439294,-0.022383138,-0.006157829,0.004910472,-0.000816484,0.005217697,-0.00220859,0.002039639,-0.007555217,0.01828866,-0.006879859,0.001650849,0.005586828,-0.000372584,0.013860303,-0.003515286,-0.005633833,0.004492139,0.001634398,0.002847274,0.004564562,-0.008387225,0.003114249,-0.006666828
-0.002917018,0.007834092,0.00204116,-0.00681375,-0.008554234,-0.001369656,-0.01095747,0.001578068,-0.01101788,0.000302892,-0.003791864,0.003596467,0.000228745,-0.007755728,0.00432428,0.002388234,-0.011458707,-0.010400341,0.001642598,0.009396579,-0.009950119,-0.011603185,0.002705072,0.010684192,-0.003495205,-0.004773994,0.005865038,-0.004824269,-0.005825047,-0.005091574
-0.007716713,-0.002983202,-0.013785178,-0.012618554,-0.018948154,0,0.006588865,-0.013049075,-0.017998257,-0.009026716,-0.002005361,-0.026064836,-0.003435703,-0.009887762,-0.005842224,-0.003899591,-0.01386654,0.001060064,-0.006127884,-0.006543628,-0.001708881,0.000368522,-0.005339944,-0.00471325,-0.008528435,-0.002001879,-0.01023884,0.004824269,0.013058916,-0.001006813
